id,sold,response,main_salary,second_salary,annual_bonus,loan_os,house_value_change,bank_balance_main,credit_card_bal,car_loan,used_bank_overdraft,owns_property,remarried,divorce,age,shares,savings,children,areacode,credit_card
8071,0,0,1000,0,0,-12,0,144,20,0,0,0,0,0,18,27,0,4,1,N
8072,0,0,0,0,13,-14,1000,1992,817,0,0,0,0,0,28,1012,949,3,6,N
8073,0,0,94000,0,0,-1048,4000,3696,7523,0,0,0,0,0,21,0,4460,0,1,Y
8074,0,0,134000,1000,0,-46749,-11000,50729,23639,0,0,1,0,0,34,900,0,0,1,Y
8075,0,0,1000,0,0,0,0,1,0,0,0,0,0,0,19,0,0,4,1,N
8076,0,0,26000,0,0,-38,2000,1775,3413,0,0,0,0,0,30,0,0,2,1,N
8077,0,0,36000,0,0,-35,1000,0,907,6000,1,0,0,0,24,51,91,0,3,N
8078,0,0,2000,0,0,0,0,156,20,0,0,0,0,0,18,0,53,0,2,N
8079,0,0,90000,5000,0,-3,13000,3786,2464,0,0,0,0,1,34,0,0,0,2,N
8080,0,0,43000,0,0,-158,0,14,4123,0,0,1,0,1,68,0,1551,1,5,Y
8081,0,0,18000,0,0,-1,1000,1037,486,0,0,0,0,0,43,204,0,0,4,N
8082,1,1,13000,0,3,-185,0,0,1269,1000,1,0,0,0,31,13,171,4,5,Y
8083,0,0,13000,0,0,-421,0,96,806,0,0,1,0,0,24,3,0,0,9,Y
8084,0,1,22000,0,0,-203,0,1,1733,0,1,0,0,0,39,0,2464,2,6,Y
8085,0,0,13000,1000,0,-7,3000,2649,40,0,0,0,0,0,25,0,0,0,1,N
8086,1,1,20000,0,0,-60,0,2,2089,0,1,0,0,0,22,0,0,3,4,Y
8087,0,1,2000,0,0,-15,0,0,239,0,1,0,0,0,32,0,0,0,5,Y
8088,0,0,36000,0,0,-38,0,3357,5211,0,0,0,0,0,24,175,310,0,1,N
8089,0,0,30000,0,0,-41,1000,2734,2192,0,0,1,0,0,29,0,497,1,5,Y
8090,0,0,2000,0,0,0,0,525,4,0,0,0,0,0,18,0,0,0,8,N
8091,0,0,37000,0,0,-55,2000,3542,5166,0,0,1,0,0,27,0,0,0,6,N
8092,0,0,0,0,0,-50964,-26000,0,0,0,0,0,0,0,34,0,0,0,8,N
8093,0,0,0,0,0,0,0,46,0,0,0,0,0,0,18,0,0,0,6,N
8094,0,0,75000,1000,0,-6,4000,21159,6715,0,0,0,0,0,61,0,0,0,1,N
8095,0,0,21000,0,0,-1466,0,174,2215,0,1,1,0,0,41,0,5427,0,4,Y
8096,0,0,28000,0,0,-458,1000,841,3772,0,0,0,0,0,42,0,5253,0,2,Y
8097,0,0,18000,1000,0,-5,1000,1529,903,0,1,0,0,0,40,0,285,2,9,Y
8098,0,0,0,0,0,0,38000,7023,5,0,0,0,0,0,19,51206,2524,4,4,N
8099,0,0,37000,0,0,-44,0,2877,1612,0,0,0,0,0,40,0,2531,0,6,N
8100,0,0,31000,0,0,-92,1000,1474,3468,0,0,1,0,0,27,5300,2315,1,2,Y
8101,0,0,18000,0,171,0,0,3450,619,0,0,0,0,0,45,1676,75,0,2,N
8102,0,0,19000,0,0,0,5000,202,6,0,0,0,0,0,26,0,0,0,9,N
8103,0,0,22000,0,0,-18,0,317,1057,0,0,0,0,0,24,0,0,0,2,N
8104,0,0,9000,0,0,-8,0,45,1086,0,0,0,0,0,27,0,285,0,4,N
8105,0,0,0,0,0,-14,26000,0,9839,0,0,0,0,0,32,0,13165,0,1,N
8106,0,0,24000,0,2,-181,0,0,1348,0,1,0,0,0,39,201,861,4,3,Y
8107,0,0,80000,0,0,-2,1000,2920,715,0,0,1,0,0,35,0,6126,0,3,N
8108,0,0,25000,14000,0,-3,17000,14830,2,0,0,0,0,0,44,5050,86378,0,1,N
8109,0,0,50000,0,0,-498,2000,2,3122,15000,1,0,0,0,28,0,0,0,4,Y
8110,0,0,0,0,0,-3,1000,0,243,0,0,1,0,0,25,0,0,0,1,N
8111,0,0,0,0,0,-15899,0,11045,648,0,0,1,0,0,23,0,0,0,4,Y
8112,0,0,27000,0,0,-287,1000,1116,3486,0,0,1,0,0,23,0,9661,0,9,Y
8113,1,1,38000,0,0,-68,3000,588,12982,2000,0,0,0,1,27,0,9613,0,2,N
8114,0,0,30000,0,0,-238,0,456,798,0,0,0,0,0,30,3581,0,0,8,Y
8115,0,0,0,0,0,0,0,52,0,0,0,0,0,0,18,0,0,2,3,N
8116,0,0,24000,1000,0,-12,1000,2393,607,0,0,0,0,0,24,209,0,0,1,N
8117,0,0,19000,0,0,-9,3000,10355,643,0,0,0,0,0,35,0,0,0,1,N
8118,0,0,26000,1000,0,0,1000,179,1584,0,0,0,0,0,35,56,4711,1,4,N
8119,0,1,34000,0,0,-8405,1000,66,7065,10000,1,1,0,0,26,500,31,4,8,Y
8120,0,0,1000,0,0,0,0,208,150,0,0,0,0,0,19,0,0,4,1,N
8121,0,0,6000,0,0,-153,0,774,54,0,1,0,0,0,19,0,0,4,1,Y
8122,0,0,43000,0,0,-1,0,2418,136,0,0,0,0,0,29,0,0,0,1,N
8123,0,0,19000,0,29,0,1000,829,1758,0,0,0,0,0,41,5,353,0,1,N
8124,0,0,7000,0,0,0,0,1394,87,0,0,0,0,0,22,0,0,2,9,N
8125,1,1,5000,0,0,-16,0,590,254,0,0,0,0,1,22,210,0,3,4,N
8126,0,0,52000,0,45,-40,0,1383,626,0,0,0,0,1,44,12,0,1,8,Y
8127,0,0,17000,0,16,0,0,3097,937,0,0,0,0,0,40,208,535,4,2,N
8128,0,0,12000,1000,0,-45,3000,0,469,0,0,0,0,0,23,0,0,0,8,Y
8129,0,1,9000,0,0,-77,0,59,614,0,1,0,0,0,36,0,89,0,9,Y
8130,1,1,5000,0,0,-9,0,210,119,0,0,0,0,1,41,0,0,0,4,N
8131,0,0,34000,0,0,-373,0,4,5366,0,1,0,0,0,21,0,0,0,5,Y
8132,0,0,18000,0,1321,-4426,10000,3581,0,5000,0,1,0,0,29,0,0,0,4,Y
8133,0,0,14000,0,0,-19,0,509,777,0,0,0,0,0,26,0,0,0,1,N
8134,0,0,63000,0,0,-412,1000,4,5191,0,1,1,0,0,32,852,2550,3,5,Y
8135,0,0,8000,0,128,-4,1000,3418,262,0,0,0,0,0,58,1424,17,0,8,N
8136,0,0,14000,0,0,-2,0,2027,1410,0,0,0,0,0,22,0,0,0,9,N
8137,0,0,14000,0,14,-383,0,175,306,0,0,0,0,0,34,676,0,0,8,Y
8138,0,0,8000,0,0,-129,0,1009,329,0,0,0,0,0,31,0,0,0,1,Y
8139,0,0,94000,0,0,-725,0,235,6889,0,1,0,0,0,39,0,20938,0,1,N
8140,0,0,78000,0,0,-46,3000,17561,6144,0,0,0,0,0,53,0,0,0,1,N
8141,1,1,38000,0,0,-28,0,719,301,0,0,0,0,0,20,18,0,4,4,N
8142,0,0,42000,0,106,0,-51000,3931,4883,0,1,0,0,0,44,614,54170,0,1,Y
8143,0,0,59000,1000,748,-163,3000,400,1928,0,0,0,0,0,48,204,1567,0,1,Y
8144,0,1,25000,0,0,-495,0,21,3454,4000,1,0,0,0,43,709,951,2,4,N
8145,1,1,21000,0,0,-20,0,1179,621,0,0,0,0,0,41,0,143,2,1,N
8146,1,1,9000,0,0,-137,0,7,258,0,0,0,0,0,22,0,0,2,5,Y
8147,0,1,16000,0,0,-362,-1000,18,1384,0,1,1,0,0,32,61,105,0,4,Y
8148,0,0,0,0,0,-132,0,884,673,0,1,1,0,0,51,5,897,0,5,Y
8149,0,0,4000,0,0,-103,0,0,94,0,1,0,0,0,19,0,2438,4,7,Y
8150,0,0,166000,0,0,-66,2000,42,27418,0,0,0,0,1,33,0,1434,0,5,N
8151,0,0,27000,2000,0,-5,6000,5022,2104,0,0,0,0,0,28,0,354,0,1,N
8152,0,0,20000,0,0,-71,0,345,1005,0,1,0,0,0,41,12,1994,0,6,Y
8153,1,1,12000,0,0,-277,0,608,432,0,0,0,0,0,42,753,559,2,8,Y
8154,0,0,11000,0,0,-1,0,756,979,0,0,0,0,0,22,139,696,0,2,N
8155,0,0,0,0,0,-3,0,0,40,0,1,0,0,0,18,0,0,0,1,N
8156,0,0,1000,0,0,-56,0,1019,0,0,0,0,0,0,18,0,266,0,3,Y
8157,0,0,48000,0,0,-7466,-6000,2018,1060,0,0,0,0,0,25,0,0,1,1,Y
8158,0,0,30000,0,0,-25,0,0,3006,0,1,0,0,0,24,0,325,0,3,N
8159,0,0,11000,0,254,-231,0,894,248,0,0,0,0,0,65,1764,0,1,6,Y
8160,0,0,71000,0,0,-3,4000,4338,1032,0,0,1,0,0,43,0,0,0,8,N
8161,0,0,0,0,0,-9,0,24,0,0,0,0,0,0,18,0,0,4,2,N
8162,0,0,110000,0,0,0,5000,508,442,0,0,0,0,0,65,0,0,0,1,N
8163,0,0,16000,0,0,-208,0,1795,1294,0,0,1,0,0,42,7,559,0,6,Y
8164,0,0,32000,0,0,0,0,124,5406,0,0,1,0,0,28,0,0,0,1,N
8165,0,0,29000,0,203,-22,0,203,227,0,0,0,0,0,37,0,0,1,5,N
8166,0,0,0,0,0,0,0,101,0,0,0,0,0,0,18,0,0,4,8,N
8167,0,0,0,0,0,-1,0,512,0,0,0,0,0,0,18,0,0,4,1,N
8168,0,0,72000,0,0,-9,2000,5792,3637,0,0,0,0,0,52,6,5497,0,6,N
8169,0,0,15000,0,0,-214,0,0,496,0,1,0,0,0,22,0,0,0,8,Y
8170,0,0,31000,0,433,-327,0,1,1955,0,1,0,0,0,35,31,3666,4,4,Y
8171,0,0,28000,0,0,-2,0,39,2776,0,1,0,0,0,31,12,170,0,4,N
8172,1,1,21000,0,0,-77,1000,154,1393,0,0,0,0,0,24,50,0,0,1,N
8173,0,0,10000,0,1,-35,0,13,250,0,1,0,0,0,70,0,214,0,5,Y
8174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,1,N
8175,0,0,19000,0,0,-143,0,1,1338,0,1,0,0,0,29,0,3820,0,3,Y
8176,0,0,0,0,260,0,0,321,0,0,0,0,0,0,18,0,0,0,3,N
8177,0,0,4000,0,0,0,0,584,3,0,0,0,0,0,18,0,0,0,2,N
8178,0,0,27000,2000,0,-13,3000,2841,641,0,0,0,0,0,22,0,0,1,1,N
8179,0,0,3000,0,0,-127,1000,140,71,0,0,0,0,0,19,0,0,2,2,Y
8180,0,0,49000,0,0,-2,0,2518,4542,0,0,0,0,0,44,300,198,0,2,N
8181,0,0,19000,0,0,-174,2000,2289,975,0,0,1,0,1,23,0,4726,0,6,Y
8182,0,0,0,0,0,-1,0,9,14,0,0,0,0,0,19,0,45,0,8,N
8183,0,0,88000,0,0,-2,1000,5866,4151,0,0,0,0,0,29,0,645,0,1,N
8184,0,0,33000,0,0,-147,-5000,69,993,0,0,0,0,0,35,810,0,0,1,N
8185,1,1,6000,0,0,-5,-1000,490,119,0,0,0,0,1,21,0,0,0,5,N
8186,0,0,25000,0,0,-97,1000,710,2887,0,0,0,0,0,25,0,3339,0,1,N
8187,0,0,33000,2000,7,-185,3000,381,2606,0,1,1,0,0,60,2416,4843,0,2,Y
8188,0,0,20000,0,0,-4,0,312,538,0,0,0,0,0,45,0,0,0,1,N
8189,0,0,28000,0,0,-234,1000,3432,1202,0,0,1,0,0,24,1,0,0,7,Y
8190,0,0,21000,0,0,-1236,0,0,1873,1000,1,1,0,0,24,0,0,1,8,Y
8191,0,0,58000,0,0,-8,0,3602,2949,0,0,0,0,0,24,0,7084,0,1,N
8192,0,0,1000,0,0,0,-2000,632,337,0,0,0,0,0,19,0,0,2,1,N
8193,0,0,17000,0,0,-3,0,42,9,0,0,0,0,0,43,0,0,0,3,N
8194,0,0,80000,0,0,-23458,11000,7001,1318,40000,0,1,0,0,24,0,0,0,5,Y
8195,0,0,17000,0,0,-80,0,1085,1797,0,1,0,0,0,45,0,0,0,1,Y
8196,0,0,7000,0,0,-7,0,1023,134,0,0,0,0,0,62,0,0,0,1,N
8197,0,0,30000,3000,0,-3,4000,6960,778,0,0,0,0,0,42,200,1954,0,5,N
8198,0,0,18000,0,0,-1,0,2673,453,0,0,0,0,0,27,96,0,0,9,N
8199,0,0,0,0,0,-10249,11000,5526,511,0,0,1,0,0,66,963,0,0,4,Y
8200,0,0,0,0,1,-2,1000,76,4595,0,0,1,0,0,43,1944,1603,0,5,N
8201,0,0,10000,0,0,-18,0,425,365,0,0,0,0,0,27,0,596,0,1,N
8202,0,0,0,0,0,-283,-2000,7,3314,0,1,0,0,0,39,0,1822,0,3,Y
8203,0,1,10000,0,0,-242,-1000,84,695,0,1,1,0,0,63,0,0,0,8,Y
8204,0,0,5000,0,0,-16,0,9,2304,0,1,0,0,0,19,17,2898,0,4,Y
8205,0,0,41000,0,0,-39,0,0,158,0,1,0,0,0,42,0,0,0,1,N
8206,0,0,6000,0,0,-53,1000,105,329,0,0,0,0,1,19,0,0,4,1,N
8207,0,0,20000,0,181,0,-1000,2264,436,0,0,0,0,0,43,665,0,0,7,N
8208,0,0,18000,0,0,-103,0,2651,1097,0,0,0,0,0,36,0,2613,0,2,Y
8209,0,0,1000,0,0,-20,0,0,52,0,1,0,0,0,19,0,203,0,7,Y
8210,0,0,7000,0,0,0,0,1150,87,0,0,0,0,0,40,0,33,0,4,N
8211,0,0,1000,0,0,0,0,102,152,0,0,0,0,0,18,0,0,4,5,N
8212,0,0,83000,0,0,-984,1000,8488,5485,0,0,1,0,0,39,0,0,0,6,Y
8213,0,0,16000,0,0,-85,0,433,991,2000,0,0,0,0,41,356,1006,0,4,Y
8214,0,0,10000,0,0,-9,0,150,651,0,1,0,0,0,26,0,1287,0,2,Y
8215,0,0,0,0,0,0,0,81,0,0,0,0,0,0,18,950,0,0,6,Y
8216,0,0,10000,0,0,-13,0,186,1725,0,0,0,0,0,20,0,395,4,5,N
8217,0,0,8000,0,0,0,0,627,337,0,0,0,0,0,20,0,0,0,1,N
8218,0,0,14000,0,0,-91,0,1099,264,0,0,0,0,0,22,54,126,0,4,Y
8219,0,0,50000,0,0,-3,0,5676,6813,1000,0,0,0,0,32,200,0,0,4,N
8220,0,0,0,0,28,0,0,105,0,0,0,0,0,0,18,0,0,4,4,N
8221,0,0,0,0,0,-1377,0,16057,5638,0,0,1,0,0,41,0,13133,0,3,Y
8222,1,1,23000,0,0,-164,0,0,5190,0,1,0,0,1,20,0,695,4,7,Y
8223,0,0,10000,0,0,-12,0,84,583,0,0,0,0,0,45,0,0,4,6,N
8224,0,0,17000,0,0,-4,1000,0,0,0,0,0,0,0,35,0,0,0,4,N
8225,0,0,218000,0,0,-539,2000,17,28999,7000,1,0,0,0,47,0,30178,2,7,Y
8226,0,0,50000,0,0,-172,-3000,49,2933,0,1,0,0,0,42,0,6092,0,4,Y
8227,0,0,57000,0,0,-85,-1000,260,7126,0,1,0,0,0,34,0,365,0,1,Y
8228,0,0,20000,4000,0,0,6000,9520,254,0,0,0,0,0,32,0,0,0,4,N
8229,0,0,3000,0,303,-921,-268000,485,116,0,0,0,0,0,33,0,0,0,4,N
8230,0,0,27000,0,334,-927,-4000,12,79,0,1,1,0,0,40,0,0,0,5,Y
8231,0,0,28000,0,24,-107,1000,1699,1658,0,0,1,0,0,38,412,1768,4,5,Y
8232,0,0,134000,2000,223,-1797,1000,13938,13911,0,0,0,0,0,50,9625,0,0,1,N
8233,0,0,58000,0,0,-2,1000,1926,3255,7000,0,0,0,0,20,518,0,4,1,N
8234,0,0,33000,0,0,-66,0,657,885,0,0,0,0,0,37,27,522,0,1,N
8235,0,0,25000,4000,1,-2,6000,5721,1279,0,0,0,0,0,28,0,0,0,2,N
8236,0,0,66000,0,0,-42,2000,1313,497,0,1,0,0,0,59,0,490,3,1,N
8237,0,0,60000,3000,0,-112,6000,10047,3076,0,0,0,0,0,65,0,23658,4,4,N
8238,0,0,27000,0,0,0,12000,2877,3505,0,0,1,0,0,24,0,0,0,6,N
8239,0,0,75000,0,2684,-1,2000,9058,3355,0,0,0,0,0,59,0,0,0,4,N
8240,0,0,26000,0,96,0,1000,696,2077,0,0,0,0,0,40,2515,47,0,2,N
8241,0,0,11000,0,0,-281,0,1,1711,1000,1,0,0,0,29,0,430,3,6,Y
8242,1,1,18000,0,0,-165,0,44,73,0,1,0,0,0,29,0,213,3,4,N
8243,0,1,2000,0,0,-10,0,131,0,0,0,0,0,0,18,0,0,0,2,N
8244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,5,N
8245,0,0,0,0,0,0,0,128,0,0,0,0,0,1,18,0,0,0,4,N
8246,1,1,8000,0,0,-2,0,446,243,0,0,0,0,0,21,0,0,3,1,N
8247,0,0,30000,0,0,-26,1000,2355,1302,1000,0,1,0,0,28,0,302,0,2,Y
8248,0,0,22000,2000,5,-2,4000,12464,4056,0,0,0,0,0,47,3403,2841,0,1,N
8249,0,1,29000,0,0,-15,1000,4824,3145,0,0,0,0,0,60,133,599,0,6,N
8250,0,0,6000,30000,269,-2,0,44312,110,11000,0,0,0,1,47,0,0,0,4,N
8251,0,0,58000,1000,0,-30,2000,408,5994,0,0,0,0,0,26,0,10391,0,6,Y
8252,0,0,0,3000,0,-11,6000,0,7512,0,0,1,0,0,37,0,905,0,2,N
8253,0,0,121000,0,0,0,1000,2254,330,0,0,0,0,0,29,7120,21271,0,4,N
8254,0,0,1000,0,0,-58,0,227,73,0,0,0,0,0,18,0,0,4,6,Y
8255,0,0,36000,0,0,-18,3000,1793,261,0,0,0,0,0,40,0,358,0,1,N
8256,0,0,109000,0,0,-542,3000,902,4193,1000,1,0,0,0,27,0,816,0,1,Y
8257,0,0,246000,8000,0,-2,34000,5,4281,0,0,0,0,0,52,0,16506,0,1,N
8258,0,0,37000,0,0,0,-3000,0,494,40000,0,1,0,0,27,1705,0,0,1,N
8259,0,0,80000,10000,0,-11,13000,18030,1566,0,0,0,0,0,45,2015,15834,0,5,N
8260,0,1,3000,0,0,-2,0,63,14,0,0,0,0,1,24,0,0,0,4,N
8261,0,0,0,0,0,0,0,152,3,0,0,0,0,0,19,0,13,0,6,N
8262,0,0,1000,0,0,-54,0,0,60,0,1,0,0,0,19,0,100,0,5,Y
8263,0,1,94000,0,0,-13,19000,3975,3473,0,0,0,0,0,45,0,0,0,1,N
8264,0,0,64000,1000,0,-782,7000,3087,1679,10000,0,1,0,0,26,0,21310,0,3,Y
8265,0,1,10000,0,866,-354,-1000,143,6261,0,1,0,0,0,41,0,4990,0,4,Y
8266,0,0,0,0,0,0,0,0,10683,0,0,0,0,0,59,0,2023,0,5,N
8267,0,0,49000,0,154,-124,2000,923,5100,0,0,0,0,0,27,1151,0,0,1,N
8268,0,0,29000,0,0,-33,0,0,845,0,0,0,0,0,42,0,259,0,8,N
8269,0,0,2000,0,0,0,0,0,191,0,1,0,0,0,19,0,0,2,7,Y
8270,0,0,0,0,0,0,0,74,0,0,0,0,0,0,18,0,0,0,6,N
8271,0,0,10000,0,0,-55,2000,1368,166,0,0,0,0,0,28,1173,0,0,2,N
8272,0,0,67000,0,19,-469,7000,190,3057,0,1,0,0,0,48,15,1455,2,4,Y
8273,0,0,127000,0,1918,-717,0,2697,10081,0,0,0,0,0,21,0,28168,0,7,N
8274,0,0,26000,0,26,-192,0,744,4433,0,0,1,0,0,26,0,3612,4,5,Y
8275,0,0,2000,0,0,0,0,146,308,0,0,0,0,0,19,0,0,4,9,N
8276,0,0,20000,0,0,0,-24000,0,8850,40000,0,1,0,0,27,0,0,0,7,N
8277,0,0,155000,0,600,-983,12000,14183,2487,0,0,0,0,0,55,3497,21975,0,4,Y
8278,0,0,57000,0,0,-316,2000,4,4038,0,0,0,0,0,29,0,9360,2,4,Y
8279,0,0,0,0,0,0,0,20,0,0,0,0,0,0,18,0,0,0,8,N
8280,0,0,0,0,0,0,-1000,2325,4882,0,0,0,0,1,23,0,1682,0,2,N
8281,1,1,56000,0,0,-753,-3000,90,7433,13000,1,0,0,1,42,0,19754,4,6,Y
8282,0,0,64000,0,0,-1825,-5000,43,6573,0,1,1,0,0,41,8,12574,4,9,Y
8283,0,0,63000,0,0,-11,-6000,0,5683,0,0,0,0,0,33,0,0,0,1,N
8284,0,0,8000,0,0,0,0,5198,540,0,0,0,0,0,42,5,16,0,5,N
8285,0,0,27000,0,0,-276,1000,510,916,0,1,1,0,0,26,359,40,0,5,Y
8286,0,1,34000,0,1156,-276,3000,2428,1706,0,0,0,0,0,45,110,0,4,8,N
8287,0,0,0,0,246,0,-2000,21233,1460,0,0,1,0,0,70,2210,100,0,1,N
8288,0,0,1000,0,0,-2,0,179,84,0,0,0,0,0,18,0,58,0,8,Y
8289,1,1,29000,0,0,-35,0,1235,484,6000,0,0,0,1,35,0,266,4,1,N
8290,0,0,31000,0,1496,0,1000,8813,506,0,0,0,0,0,69,0,311,0,1,N
8291,0,0,17000,0,0,-38,0,855,1013,0,0,0,0,0,25,160,239,0,1,Y
8292,0,0,38000,4000,0,-101,6000,11800,5830,0,0,0,0,0,23,0,507,0,4,Y
8293,0,0,50000,0,0,-918,-2000,12,5485,0,1,0,0,0,50,10,4786,0,5,Y
8294,0,0,21000,1000,7,-10,2000,1966,1297,0,0,0,0,0,38,227,731,0,7,N
8295,0,0,13000,0,0,-183,0,0,1309,0,1,0,0,0,20,0,340,4,2,Y
8296,0,0,22000,0,0,-513,1000,686,1070,0,0,1,0,0,32,0,0,0,8,Y
8297,0,0,46000,0,0,0,0,0,3598,0,0,1,0,0,21,6141,0,1,4,N
8298,0,0,7000,0,0,-19,1000,1509,5,0,0,0,0,0,19,0,0,0,3,N
8299,0,0,23000,0,0,-148,0,1079,1999,0,1,0,0,0,21,0,1326,0,5,Y
8300,0,0,0,12000,0,-29886,-9000,1491,3105,0,0,1,0,0,24,1317,0,0,2,N
8301,0,0,5000,0,0,-2,0,1398,42,0,0,0,0,0,40,5,22,0,1,N
8302,0,0,22000,0,0,-73,-4000,1577,1798,0,0,0,0,0,27,11,5349,0,4,N
8303,0,0,25000,0,99,0,0,2407,1106,0,0,0,0,0,41,12,1057,0,5,N
8304,0,0,16000,0,1314,-9,1000,2623,1154,0,0,0,0,0,35,0,1138,0,1,N
8305,0,0,89000,3000,0,-106,4000,8954,10500,0,1,0,0,1,43,0,350,0,7,N
8306,0,0,26000,1000,0,0,-2000,6,1348,0,0,0,0,0,41,0,2516,0,6,N
8307,0,0,22000,0,13,-709,0,2,3065,2000,1,0,0,0,45,371,4356,1,2,Y
8308,0,0,1000,0,0,-2,0,40,34,0,0,0,0,0,19,0,9,2,1,N
8309,0,0,20000,0,0,-93,2000,1852,1873,0,0,0,0,0,20,7,4121,4,8,Y
8310,1,1,50000,0,0,-1087,-21000,14775,7570,0,0,0,0,0,29,716,4015,0,7,Y
8311,0,0,15000,0,0,-57,0,909,546,0,0,0,0,0,32,0,568,1,7,Y
8312,0,0,14000,0,0,-1,0,1263,37,0,0,0,0,0,31,2,0,0,4,N
8313,0,1,11000,0,0,-68,0,0,1821,0,1,0,0,0,33,37,0,4,4,N
8314,0,0,40000,0,3,-122,0,370,375,0,1,0,0,0,38,0,3512,1,4,Y
8315,0,0,11000,1000,0,-9,0,2276,29,0,0,0,0,0,21,0,0,4,4,N
8316,0,0,9000,0,0,0,0,124,95,4000,0,0,0,0,26,0,0,0,1,N
8317,0,0,32000,0,0,-29,-3000,7896,1351,13000,0,1,0,0,38,0,3352,0,1,N
8318,0,0,12000,0,4,-260,0,1863,614,0,0,1,0,0,59,616,0,4,9,Y
8319,0,0,16000,0,0,-112,1000,886,738,0,0,1,0,0,33,0,0,0,7,Y
8320,0,0,21000,0,0,-39,0,298,736,0,1,1,0,0,35,19,548,0,9,N
8321,0,0,88000,2000,0,-935,6000,2326,5168,0,0,0,0,0,39,0,0,0,1,Y
8322,0,0,36000,7000,0,-9632,13000,1,1782,40000,1,1,0,0,62,341,0,0,4,Y
8323,0,0,0,0,0,0,0,50,0,0,0,0,0,0,18,0,0,0,4,N
8324,0,0,54000,0,0,-331,0,5,3412,2000,1,0,0,0,39,0,8915,0,6,Y
8325,0,0,51000,2000,0,-2,3000,3331,2223,0,0,0,0,0,19,0,0,4,9,N
8326,0,0,13000,0,0,0,0,1597,924,0,0,0,0,0,23,0,0,0,5,N
8327,0,0,6000,0,0,0,0,575,334,0,0,0,0,0,18,0,194,4,4,N
8328,0,0,28000,0,3,0,0,0,0,2000,0,0,0,0,34,0,0,1,9,N
8329,0,0,18000,0,0,-1,0,5229,361,0,0,0,0,0,36,1,1082,0,1,N
8330,0,0,1000,0,0,0,0,299,51,0,0,0,0,0,19,0,0,4,8,N
8331,1,1,14000,0,0,-70,0,0,962,0,1,0,0,0,21,0,0,2,5,Y
8332,0,0,0,0,0,-36,0,998,63,0,0,0,0,0,19,517,0,4,8,N
8333,0,0,16000,0,0,-1985,2000,5152,5494,40000,0,1,0,1,58,3172,0,4,6,Y
8334,0,0,15000,0,0,-71,0,30,443,0,1,0,0,0,29,2000,126,0,2,Y
8335,0,0,65000,0,0,-477,0,1278,5796,0,0,1,0,0,37,0,8451,4,8,Y
8336,0,0,42000,0,110,-1,1000,1623,3514,0,0,0,0,0,31,0,186,0,1,N
8337,0,0,32000,0,0,-173,0,151,3302,0,1,0,0,0,48,0,5186,0,7,N
8338,0,0,60000,0,0,-4,1000,4366,321,0,0,1,0,0,36,0,89484,0,1,N
8339,0,0,26000,0,0,-14,4000,10921,6601,1000,0,0,0,0,31,1934,283,1,,N
8340,0,0,66000,0,0,-19,1000,16569,3473,0,0,1,0,0,25,3806,0,2,7,N
8341,0,0,88000,0,0,-5,0,10586,8207,0,0,0,0,0,33,0,10538,0,3,N
8342,0,0,47000,0,0,-164,0,12,2555,0,0,0,0,0,46,338,7597,0,5,N
8343,0,0,28000,0,0,0,0,3830,371,0,0,0,0,0,42,0,0,0,4,N
8344,0,0,44000,0,0,-361,0,590,2945,0,1,1,0,0,20,0,1366,4,7,Y
8345,0,0,0,0,0,0,0,50,0,0,0,0,0,0,19,0,0,4,5,N
8346,0,0,39000,1000,55,-10,5000,2636,1058,0,0,0,0,0,62,618,6326,0,3,N
8347,0,0,17000,0,0,-171,0,1676,1085,0,0,0,0,0,50,282,10179,0,7,N
8348,0,0,115000,11000,0,-145,24000,11848,3708,0,0,0,0,0,26,0,4487,0,2,N
8349,0,0,5000,0,0,-37,0,19,130,0,0,0,0,0,20,0,0,4,9,Y
8350,0,0,48000,0,0,-213,6000,0,3263,0,0,0,0,0,30,0,1294,1,9,N
8351,0,0,23000,0,0,-1087,1000,13441,3610,0,0,0,0,0,28,0,0,0,7,N
8352,0,0,15000,0,0,-386,1000,77,727,0,1,1,0,0,42,96,4133,0,4,Y
8353,0,0,39000,0,6,-136,0,41,1140,0,1,0,0,0,28,8,14549,0,2,Y
8354,0,0,18000,0,0,-149,-1000,48,2414,0,1,1,0,0,65,16,1780,0,5,N
8355,0,0,21000,0,45,-209,0,83,1065,0,1,0,0,1,62,0,4150,0,8,N
8356,0,0,14000,0,0,-15,0,0,635,0,1,0,0,0,48,0,0,0,2,Y
8357,0,0,19000,0,0,0,1000,2975,432,0,0,0,0,0,24,1814,103,0,1,N
8358,0,0,0,0,0,-10,0,60,24,0,0,0,0,1,20,0,0,4,6,N
8359,0,0,55000,0,0,-113,-7000,89,4227,0,1,1,0,0,69,0,278,0,5,N
8360,0,0,83000,0,0,-124,9000,694,3814,0,0,0,0,0,60,5375,20981,0,1,Y
8361,0,0,67000,0,0,-429,3000,395,2179,6000,1,0,0,1,45,1053,19755,0,5,N
8362,0,0,12000,0,0,-1,1000,1080,600,0,0,0,0,0,20,0,205,3,9,N
8363,0,0,26000,45000,57000,-2800,63000,0,900,0,1,0,0,0,34,700,0,0,4,N
8364,0,0,4000,0,0,-275,-4000,1051,621,0,0,0,0,0,22,0,19015,1,2,N
